Código;Nombre;Dirección;C.P.;Municipio;Pedanía;Teléfono;Fax;Email;URL Real;URL Corta;Latitud;Longitud;Descripción;Tipo;Subtipo;Foto 1;Foto 2;Foto 3;Foto 4;Foto 5;Foto 6;Foto 7;Foto 8;Foto 9;Foto 10;Foto 11;Foto 12;Foto 13;Foto 14;Foto 15;Foto 16;Foto 17;Foto 18;Foto 19;Foto 20
5054;Jardín de los Mártires;Rambla D. Diego, s/n.;30840;Alhama de Murcia;ALHAMA DE MURCIA;;;;www.turismo.alhamademurcia.es;;-1.4274105;37.8482927;<p>Antiguo malec&oacute,n de la rambla de la Cruz, hoy rambla D. Diego. En la d&eacute,cada de los 50 se transform&oacute, en jard&iacute,n, d&aacute,ndole un aspecto clasicista al adornarlo con columnas simulando capiteles romanos. Desde all&iacute, se puede disfrutar de unas maravillosas vistas al castillo.</p>;Arquitectura Civil;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5054-60p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_62010_526275_0_g.jpg;;;;;;;;;;;;;;;;;;
4977;La Alcazaba - Mirador Del Castillo;Plaza Mirador del Castillo;30500;Molina de Segura;MOLINA DE SEGURA;;;;;;-1.213025;38.050338;<p>&quot,Mulina&quot,, as&iacute, era como se denominaba antiguamente la zona de la muralla y la alcazaba del barrio del castillo de Molina de Segura, restos de un antiguo enclave medieval que serv&iacute,a para controlar y defender la vega media del R&iacute,o Segura y a sus gentes. Los documentos de la &eacute,poca reflejan que este lugar ya exist&iacute,a en el siglo IX d. C., sin embargo, no se encontraron restos de la alcazaba hasta los siglos XI, XII y principios del XIII d. C.<br />Actualmente, se puede disfrutar del espacio gracias a la reconstrucci&oacute,n que se ha llevado a cabo de la zona. De hecho, se puede acceder al Mirador del Castillo y a la Casa de la Maita, excavada entre los a&ntilde,os 2006 y 2010.<br />Varias calles del pueblo dan acceso al mirador al que se puede subir desde una plataforma donde se encuentra la alcazaba.<br />Adem&aacute,s, desde la zona se observa una torre rectangular y el lienzo de muralla y si se sigue caminando un poco m&aacute,s, se llega al silo-pozo de la nieve.<br />Una estructura vanguardista permite a los visitantes disfrutar del espacio y contemplar toda la Vega Media del R&iacute,o Segura. Sin duda, una mirada al pasado andalus&iacute, de la zona.</p>;Arquitectura Militar;Castillo;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-4977-841_g.jpg;;;;;;;;;;;;;;;;;;;
8034;La Azohía;La Azohía;30868;Cartagena;LA AZOHIA ;;;;;;-1.170485;37.552852;;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8034-2p_g.JPG;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8034-1p_g.jpg;;;;;;;;;;;;;;;;;;
5040;la Cuesta del Partidor;La Cuesta del Partidor;30430;Cehegín;CEHEGÍN;968 723 550;968 723 555;oficinaturismo@cehegin.es;www.turismocehegin.es;;-1.79955;38.093955;<p>Situada en el antiguo portillo de San Jos&eacute, de la Villa daba acceso<br />mediante unas escalinatas de piedra al interior de esta.<br />El nombre del Patidor le viene por estar situada junto al partidor de las aguas<br />de la acequia del campo en la que hab&iacute,a situada una fuente p&uacute,blica<br />de varios ca&ntilde,os para el abastecimiento de la poblaci&oacute,n. A mitad de la cuesta cabe destacar en un edificio singular<br />un reloj de sol de la segunda mitad del S. IX que a&uacute,n se puede apreciar con bastante claridad.</p>;Arquitectura Civil;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_132009_681133_0_g.jpg;;;;;;;;;;;;;;;;;;;
5127;LA CUEVA NEGRA;Camino de la Cueva Negra;30620;Fortuna;FORTUNA;968 685 103/968 685 586;;oficinaturismo@aytofortuna.es;;;;;Entre los diversos restos arqueológicos que se encuentran en fortuna,se trata sin duda de los lugares únicos en toda la cuenca del Mediterraneo.La Cueva Negra,imponente abrigo rocoso de alto interés paisajistico y santuario pagano,contiene en su interior un importante número de textos latinos pintados ¿Tituli Picti¿,entre los que cabe destacar los fragmentos más antiguos de la Eneida de Virgilio.;Arquitectura Religiosa;;;;;;;;;;;;;;;;;;;;;
5023;La Glorieta;Plaza de la Glorieta;;Moratalla;MORATALLA;968730258;;;www.ayuntamientomoratalla.net;;-1.8918391;38.1872759;<p>Jard&iacute,n de La Glorieta situado en el centro del pueblo. Es uno de los m&aacute,s antiguos de la localidad donde se realizan diversas actividades de ocio y cultura. Sobre &eacute,l se construy&oacute, en 1917 uno de los edificios m&aacute,s significativos de Moratalla, El Teatro Trieta.</p>;Arquitectura Civil;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_72009_715565_0_g.jpg;;;;;;;;;;;;;;;;;;;
4959;Laguna y Rambla de Las Moreras;Rambla de Las Moreras entre Mazarrón y Bolnuevo;30877;Mazarrón;Moreras / Bolnuevo;968 59 00 12;Ext. Medio Ambiente;medioambiente@mazarron.es;http://www.mazarron.es/es/index.html;www.mazarron.es;-1.299538;37.5629715;<p>Las lagunas de las Moreras, en el T&eacute,rmino Municipal de Mazarr&oacute,n, est&aacute,n compuestas por una antigua gravera de almacenamiento de aguas residuales, y por una nueva superficie acondicionada de m&aacute,s de 19.000 m2, conformada por la uni&oacute,n de las balsas de la antigua depuradora de lagunaje de Mazarr&oacute,n. Adem&aacute,s de estas zonas h&uacute,medas artificiales posteriormente naturalizadas, el espacio comprende el tramo final de la Rambla de las Moreras, lo que tiene como resultado un total de 72,7 hect&aacute,reas.</p><p>Lugar declarado como Humedal de Importancia Internacional (Sitio Ramsar) en 2011, y parte de la Red Natura 2000 como ZEPA desde el a&ntilde,o 2014. Las lagunas de las Moreras sustentan de manera regular m&aacute,s del 1 % de la poblaci&oacute,n del Mediterr&aacute,neo occidental de la Malvas&iacute,a cabeciblanca.</p><p><a href='http://www.lifemalvasiamurcia.es/02_03_lagunas_de_las_moreras.html'>http://www.lifemalvasiamurcia.es/02_03_lagunas_de_las_moreras.html</a></p>;Otros;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_22014_224996_0_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_22014_144652_3_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_22014_179569_2_g.png;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_22014_452482_1_g.png;;;;;;;;;;;;;;;;
4987;Lagunas de Campotéjar;Campotéjar;30627;Molina de Segura;MOLINA DE SEGURA;;;;;;-1.2215607;38.1132885;<p>El humedal de las Lagunas de Campotejar lo constituyen cinco antiguas lagunas que formaban parte de la depuradora por lagunaje de aguas residuales de Molina, con una superficie total de 225.415 m2.</p><p>Las aguas depuradas que circulan por las lagunas proceden de la actual Estaci&oacute,n Depuradoras de Aguas Residuales enclavada en el lugar que ocupaban las lagunas anaerobias.</p><p>A lo largo de estos a&ntilde,os este espacio <strong>ha seguido un proceso de naturalizaci&oacute,n</strong> que lo ha convertido en un lugar de importancia internacional</p><p>En mayo de 2006 la Bi&oacute,loga municipal elabora un &quot,Proyecto de restauraci&oacute,n ambiental y gesti&oacute,n municipal del humedal de las Lagunas de Campotejar en Molina de Segura&quot,, en el que se justifica la importancia de este humedal por ser <strong>el segundo continental m&aacute,s importante de la Regi&oacute,n de Murcia</strong> en cuanto a concentraci&oacute,n de aves acu&aacute,ticas, y el cuarto en importancia en el conjunto de todos los humedales de la Regi&oacute,n, con la presencia de aves incluidas en los cat&aacute,logos regionales, estatales e internacionales, clasificadas como vulnerables y dos de ellas en peligro de extinci&oacute,n (Malvasia cabeciblanca y Cerceta pardilla).</p><p>Las lagunas de Campotejar aportan al &aacute,rea de influencia del conjunto del humedal de Salar Gordo un valor a&ntilde,adido, ya que atraen a un gran n&uacute,mero de especies de aves acu&aacute,ticas de gran inter&eacute,s mundial y regional, muchas de ellas reproductoras.</p><p>La vegetaci&oacute,n est&aacute, influida por cuatro factores fundamentales:</p><p>1. Los ciclos de inundaci&oacute,n-desecaci&oacute,n a los que pudieran verse sometidas las lagunas,</p><p>2. La elevada salinidad del suelo,</p><p>3. El clima dominante en la zona</p><p>4. La composici&oacute,n del agua vertida.</p><p>En el entorno del humedal de las Lagunas de Campotejar nos encontramos con grandes parcelas de cultivos de regad&iacute,o localizadas al este, con una topograf&iacute,a suave de la que resaltan levemente alg&uacute,n que otro peque&ntilde,o cerro en la zona oeste.</p><p>De los elementos antr&oacute,picos es la instalaci&oacute,n de la EDAR Campotejar la que aparece m&aacute,s visible a los ojos del visitante.</p><p>Cuando nos acercamos a las lagunas, el elemento que destaca y levanta la vista es la gran extensi&oacute,n de l&aacute,minas de agua, en cuya superficie se reflejan los elementos que rodean las lagunas.</p><p>La importancia del humedal de las Lagunas de Campotejar radica en que puede llegar a albergar numerosas especies de animales amenazados, constituyendo un elemento diversificador en el conjunto de los ecosistemas terrestres.</p><p>Es un lugar clave dentro de las rutas migratorias de las aves acu&aacute,ticas, lo que convierte las Lagunas de Campotejar en uno de los m&aacute,s importantes humedales de la Regi&oacute,n de Murcia, en cuanto a la concentraci&oacute,n durante el invierno y en pasos migratorios de aves acu&aacute,ticas, lo que le ha valido el reconocimiento internacional de ser declarado &quot,sitio Ramsar&quot,</p>;Otros;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-4987-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-4987-4p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-4987-3p_g.jpg;;;;;;;;;;;;;;;;;
5087;LAS AGUAS TERMALES DE LOS BAÑOS DE MULA;LOS BAÑOS DE MULA;;Mula;LOS BAÑOS ;968 661 501;;turismo@aytomula.es;www.mula.es;;-1.426291;38.038002;<p>De manantial de agua a termas. As&iacute, han evolucionado los Ba&ntilde,os de Mula desde el siglo XVIII. Y es que esta zona, caracterizada por el afloramiento de formaciones travert&iacute,nicas en la cima de los cerros situados en los m&aacute,rgenes del r&iacute,o, primero se usaba para regar la huerta aunque poco a poco se fueron construyendo alojamientos hasta las termas actuales.<br />En el siglo XIX esta zona tambi&eacute,n tuvo otro uso. De hecho, en el barrio de la Misericordia, hab&iacute,a un hospital que se encargaba de llevar a los enfermos a tomar las aguas curativas.</p>;Arquitectura Popular;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5087-1_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5087-2_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5087-5_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5087-4_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5087-3_g.jpg;;;;;;;;;;;;;;;
5061;LAS ALAMEDAS;Conjunto de  Alamedas: Constitución, Margarita Lozano, de los Tristes, Gimeno Baduel, del Corregidor;30800;Lorca;LORCA;;;;;;-1.6946351;37.6721284;<p>Las alamedas, lugares emblem&aacute,ticos de la ciudad, son el espacio verde por excelencia de la ciudad de Lorca donde el turista puede pasear tranquilamente e incluso practicar deporte si su estancia es prolongada. Adem&aacute,s de su funci&oacute,n est&eacute,tica, tambi&eacute,n act&uacute,an como reguladoras del Medio Ambiente, suavizando las temperaturas, la humedad y atenuando el ruido. Su existencia se remonta posiblemente al S. XVIII, as&iacute, el viajero Towsend en sus &quot,Viajes por Espa&ntilde,a&quot,, realizados entre 1786 y 1787, se refiere a nuestra ciudad diciendo &quot,Qued&eacute, encantado de los paseos p&uacute,blicos, se parecen a los de Oxford, pero tiene un plano m&aacute,s extenso y m&aacute,s hermoso, porque los campos de trigo que encierran est&aacute,n bien regados. All&iacute, los habitantes se re&uacute,nen todas las noches para hacer ejercicio y gozar de la sociedad&quot,. A Pedro Lapuente, corregidor de Lorca entre 1814-1819, se le debe la apertura de nuevas alamedas, repoblando y replantando las existentes. En pleno siglo XX, se convierte en zona residencial, a&uacute,n as&iacute,, pasear por ellas siempre resulta gratificante y placentero. Su arbolado, proporciona la tan ansiada sombra en estas latitudes e incluyen anta&ntilde,o como ahora, especies caracter&iacute,sticas como &aacute,lamos, olmos, acacias, plataneros junto a arbustos florales como rosales, jazmines, adelfas as&iacute, como otros ejemplares diversos.</p>;Otros;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_32009_749327_0_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_32009_623755_1_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_32009_388340_4_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_32009_970867_3_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_32009_142738_2_g.jpg;;;;;;;;;;;;;;;
7978;LINTERNA - PARQUE TORRES;Parque Torres;30202;Cartagena;;;;;;;-0.981369;37.599720;<p>Faro &aacute,rabe del siglo IX. Se encuentra bajo la protecci&oacute,n de la Declaraci&oacute,n del Decreto de 22 de abril de 1949, y la Ley 16/1985 sobre el Patrimonio Hist&oacute,rico Espa&ntilde,ol.</p><p>Se conserva a&uacute,n como s&iacute,mbolo que sirvi&oacute, de gu&iacute,a a los navegantes del puerto de Cartagena. Su torre troncoc&oacute,nica de secci&oacute,n circular, estaba coronada por un farol grande.</p><p>Construida de mamposter&iacute,a ordinaria, de 10m de altura, 4,32m de di&aacute,metro en la base y 2,98m de di&aacute,metro en la parte superior. Serv&iacute,a adem&aacute,s como torre vig&iacute,a, formando parte del sistema defensivo contra las invasiones berberiscas.</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7978-1p_g.jpg;;;;;;;;;;;;;;;;;;;
7988;Lonja ; Paseo Alfonso XII, 52;30202;Cartagena;CARTAGENA;;;;;;-0.976232;37.598662;<p>La creaci&oacute,n del edificio de la Lonja de Pescado, hizo que el puerto pesquero fuera la referencia para gran parte de las pescader&iacute,as de la Regi&oacute,n de Murcia.</p><p>Se tiene noticia de que en los a&ntilde,os 40 la subasta del pescado se hac&iacute,a desde un balc&oacute,n del edificio del Ayuntamiento que daba a la calle Carnicer&iacute,as.</p><p>En 1955, tras varios cambios se realiz&oacute, el traslado a la zona del Club N&aacute,utico de Santa Luc&iacute,a, a orillas del Puerto Piojo.</p><p>El edificio fue dise&ntilde,ado por el ingeniero Francisco Ayuso Ayuso, quien era director de la Junta de las obras del Puerto. Desde la actual Lonja, la madrugada del Viernes Santo sale el trono marrajo de &#39,El Jes&uacute,s Nazareno&#39,.</p><p>Este edificio, donde tiene lugar la subasta diaria del pescado tra&iacute,do a puerto por la flota amarrada en Cartagena, es tambi&eacute,n la sede de la Cofrad&iacute,a de Pescadores. Est&aacute, situado en la d&aacute,rsena pesquera de Santa Luc&iacute,a.</p><p>Es un edificio que respira tradici&oacute,n marinera por sus cuatro costados y que conserva la disposici&oacute,n cl&aacute,sica de este tipo de lugares, con una gran sala donde el pescado es expuesto para su venta posterior.</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7988-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7988-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7988-5p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7988-4p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7988-3p_g.jpg;;;;;;;;;;;;;;;
8037;Los Baños de La Marrana;;30868;Cartagena;ISLA PLANA;;;;;;-1.208281;37.573220;;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8037-1p_g.JPG;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8037-4p_g.JPG;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8037-3p_g.JPG;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8037-2p_g.JPG;;;;;;;;;;;;;;;;
5088;LOS PAISAJES AGRARIOS. PAISAJES DE SECANO.;CAMPOS DE CAGITÁN Y EL ARDAL;;Mula;CAGITAN;968 66 15 01;;;turismodemula.wordpress.com;;-1.6116536;38.1571973;<p>El car&aacute,cter agr&iacute,cola de Mula y su diversidad de cultivos han originado diferentes tipos de paisaje en las zonas cultivadas. De las &aacute,reas donde priman los cultivos de secano, que ocupan m&aacute,s de un 80% del total, destacan los piedemontes y los extensos llanos esteparios de los campos de Cagit&aacute,n y el Ardal. A&uacute,n siendo tan grande la superficie, una buena parte de ella suele quedar en barbecho cuando se trata del cultivo del cereal. La zona de Cagit&aacute,n y del Ardal est&aacute, compuesta por grandes extensiones plantadas de vid, almendro y cereal, fundamentalmente la cebada. El paisaje sorprende, por el colorido que adquieren los campos en las diferentes estaciones. Las fincas aqu&iacute, tienen una extensi&oacute,n sensiblemente mayor que en las zonas de regad&iacute,o, y generalmente est&aacute,n dominadas por unas grandes casas que se anuncian desde lo lejos por la presencia de un gran pino en su cercan&iacute,a. Compuestas de un espacio se&ntilde,orial para los propietarios y otro m&aacute,s humilde que ocupaban los labradores, rara vez prescinden de tener un aljibe para recoger el agua de lluvia.</p>;Otros;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_142011_755022_0_g.jpg;;;;;;;;;;;;;;;;;;;
